GEOID,Latitude,Longitude,geometry,Gas Production Quantity,Oil Production Quantity,Wind Plant Capacity,Wildfire Hazard Potential Score,Drought Risk Score,County,State,State Name,Pareto Efficient
48109,31.64200817,-104.0571823,POINT (-104.0571823 31.64200817),0.5152908133493285,0.0,0.0,0.133,0.303580985101252,Culberson County,TX,Texas,False
48389,31.64563004,-103.8034477,POINT (-103.8034477 31.64563004),0.6476991205449675,0.0,0.0,0.118,0.231201506929183,Reeves County,TX,Texas,False
48301,31.69193619,-103.4619754,POINT (-103.4619754 31.69193619),0.4288171446300561,0.0,0.0,0.124,0.200269757218503,Loving County,TX,Texas,False
48173,31.695,-101.386,POINT (-101.386 31.695),0.0,0.0,0.6482947743639496,0.205,0.114350691543674,Glasscock County,TX,Texas,False
48329,31.69659614,-101.886608,POINT (-101.886608 31.69659614),0.583857635782531,0.0,0.0,0.151,0.19828612114123,Midland County,TX,Texas,False
48389,31.70915021,-103.7502069,POINT (-103.7502069 31.70915021),0.7690575496098272,0.0,0.0,0.118,0.231201506929183,Reeves County,TX,Texas,False
48389,31.71967088,-103.6943496,POINT (-103.6943496 31.71967088),0.4929917699403964,0.0,0.0,0.118,0.231201506929183,Reeves County,TX,Texas,False
48495,31.72784804,-102.9572526,POINT (-102.9572526 31.72784804),0.4112623436764452,0.0,0.0,0.195,0.2,Winkler County,TX,Texas,False
48389,31.73525208,-103.8582756,POINT (-103.8582756 31.73525208),0.5919853979866659,0.0,0.0,0.118,0.231201506929183,Reeves County,TX,Texas,False
48301,31.74681726,-103.7395418,POINT (-103.7395418 31.74681726),0.4481257493769046,0.0,0.0,0.124,0.200269757218503,Loving County,TX,Texas,False
48329,31.75219435,-102.1164785,POINT (-102.1164785 31.75219435),0.4354435301853389,0.0,0.0,0.151,0.19828612114123,Midland County,TX,Texas,False
48173,31.7538,-101.626,POINT (-101.626 31.7538),0.0,0.0,0.6412844929840049,0.205,0.114350691543674,Glasscock County,TX,Texas,False
48217,31.7747,-96.8282,POINT (-96.8282 31.7747),0.0,0.0,0.6997373037376682,0.246,0.00065,Hill County,TX,Texas,False
48419,31.77899907,-94.18985112,POINT (-94.18985112 31.77899907),0.7415645553166433,0.0,0.0,0.312,0.263624856611685,Shelby County,TX,Texas,False
48301,31.77974523,-103.6698597,POINT (-103.6698597 31.77974523),0.7726876670175487,0.0,0.0,0.124,0.200269757218503,Loving County,TX,Texas,False
48301,31.78356322,-103.3580776,POINT (-103.3580776 31.78356322),0.2726498444164258,0.0,0.0,0.124,0.200269757218503,Loving County,TX,Texas,False
22085,31.79197197,-93.6019469,POINT (-93.6019469 31.79197197),0.2645975314900669,0.0,0.0,0.318,0.407318589112757,Sabine Parish,LA,Louisiana,False
48135,31.8118578,-102.3695291,POINT (-102.3695291 31.8118578),0.3483434394676501,0.0,0.0,0.123,0.2,Ector County,TX,Texas,False
48329,31.81232496,-102.1469227,POINT (-102.1469227 31.81232496),0.4212043873267995,0.0,0.0,0.151,0.19828612114123,Midland County,TX,Texas,False
48173,31.81681067,-101.7662747,POINT (-101.7662747 31.81681067),0.6774429160332779,0.0,0.0,0.205,0.114350691543674,Glasscock County,TX,Texas,False
48301,31.81924704,-103.6026747,POINT (-103.6026747 31.81924704),0.6984436941307378,0.0,0.0,0.124,0.200269757218503,Loving County,TX,Texas,False
22085,31.82385603,-93.5725128,POINT (-93.5725128 31.82385603),0.61325641962466,0.0,0.0,0.318,0.407318589112757,Sabine Parish,LA,Louisiana,False
22031,31.85712606,-93.76783184,POINT (-93.76783184 31.85712606),0.2323463910227708,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
48329,31.85813954,-102.15386,POINT (-102.15386 31.85813954),0.6732611247476128,0.0,0.0,0.151,0.19828612114123,Midland County,TX,Texas,False
48431,31.8627,-100.927,POINT (-100.927 31.8627),0.0,0.0,0.7258754294882306,0.516,0.05886,Sterling County,TX,Texas,False
48109,31.86330709,-104.1339926,POINT (-104.1339926 31.86330709),0.5382734136252544,0.0,0.0,0.133,0.303580985101252,Culberson County,TX,Texas,False
48301,31.86437567,-103.6694779,POINT (-103.6694779 31.86437567),0.5838591233733958,0.0,0.0,0.124,0.200269757218503,Loving County,TX,Texas,False
48329,31.86671216,-101.8816554,POINT (-101.8816554 31.86671216),0.433514894509781,0.0,0.0,0.151,0.19828612114123,Midland County,TX,Texas,False
48329,31.87892304,-102.1203944,POINT (-102.1203944 31.87892304),0.5427971538010822,0.0,0.0,0.151,0.19828612114123,Midland County,TX,Texas,False
48329,31.88119892,-101.9330194,POINT (-101.9330194 31.88119892),0.6014416499087049,0.0,0.0,0.151,0.19828612114123,Midland County,TX,Texas,False
48495,31.88251784,-102.9709837,POINT (-102.9709837 31.88251784),0.3312540907280639,0.0,0.0,0.195,0.2,Winkler County,TX,Texas,False
22031,31.89,-93.73,POINT (-93.73 31.89),0.5774933248661915,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
48301,31.89614309,-103.3976289,POINT (-103.3976289 31.89614309),0.4415100428024386,0.0,0.0,0.124,0.200269757218503,Loving County,TX,Texas,False
48329,31.91093407,-101.8841377,POINT (-101.8841377 31.91093407),0.8489182678226314,0.0,0.0,0.151,0.19828612114123,Midland County,TX,Texas,False
48329,31.91584393,-102.2158839,POINT (-102.2158839 31.91584393),0.2733436106905154,0.0,0.0,0.151,0.19828612114123,Midland County,TX,Texas,False
22031,31.9171054,-93.53977983,POINT (-93.53977983 31.9171054),0.4678939084111452,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
48301,31.92211715,-103.8628805,POINT (-103.8628805 31.92211715),0.5713376679950342,0.0,0.0,0.124,0.200269757218503,Loving County,TX,Texas,False
48109,31.93087849,-104.0347851,POINT (-104.0347851 31.93087849),0.6489906634196374,0.0,0.0,0.133,0.303580985101252,Culberson County,TX,Texas,False
22031,31.93244081,-93.92609587,POINT (-93.92609587 31.93244081),0.3011572043365852,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
48109,31.93727483,-104.1896401,POINT (-104.1896401 31.93727483),0.7473170938965449,0.0,0.0,0.133,0.303580985101252,Culberson County,TX,Texas,False
22081,31.93979354,-93.32633839,POINT (-93.32633839 31.93979354),0.6534965373204761,0.0,0.0,0.1639999999999999,0.305805777932475,Red River Parish,LA,Louisiana,False
22031,31.94544373,-93.44367523,POINT (-93.44367523 31.94544373),0.4809412864726898,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
22031,31.96068912,-93.43003732,POINT (-93.43003732 31.96068912),0.5202123763281569,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
48081,31.9616,-100.789,POINT (-100.789 31.9616),0.0,0.0,0.4981558784339078,0.423,0.0,Coke County,TX,Texas,False
22031,31.96271317,-93.78808731,POINT (-93.78808731 31.96271317),0.6158566026480691,6.9894417683570865e-06,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
48495,31.9667,-102.809,POINT (-102.809 31.9667),0.0,0.0,0.5358252472012346,0.195,0.2,Winkler County,TX,Texas,False
22031,31.98,-93.7,POINT (-93.7 31.98),0.6220637006292729,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
22031,31.98076488,-93.99457456,POINT (-93.99457456 31.98076488),0.0,0.003007639907414,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
48329,31.99635305,-101.845793,POINT (-101.845793 31.99635305),0.7710101807054234,0.0,0.0,0.151,0.19828612114123,Midland County,TX,Texas,False
48431,31.997,-101.147,POINT (-101.147 31.997),0.0,0.0,0.6534276031958095,0.516,0.05886,Sterling County,TX,Texas,False
22031,32.006657,-93.80915022,POINT (-93.80915022 32.006657),0.5017113037165685,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
22031,32.02,-93.97,POINT (-93.97 32.02),0.4997286639862802,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
22031,32.02012421,-93.79048035,POINT (-93.79048035 32.02012421),0.5034134015968472,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
22081,32.0204576,-93.45241014,POINT (-93.45241014 32.0204576),0.0,0.0,0.0,0.1639999999999999,0.305805777932475,Red River Parish,LA,Louisiana,False
22031,32.02815509,-93.85926447,POINT (-93.85926447 32.02815509),0.4925713072984562,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
22081,32.03026378,-93.25656873,POINT (-93.25656873 32.03026378),0.5138468127480658,0.0,0.0,0.1639999999999999,0.305805777932475,Red River Parish,LA,Louisiana,False
22031,32.03483196,-93.49704315,POINT (-93.49704315 32.03483196),0.2397741405330707,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
22081,32.03806227,-93.39326545,POINT (-93.39326545 32.03806227),0.3372720952408583,0.0,0.0,0.1639999999999999,0.305805777932475,Red River Parish,LA,Louisiana,False
22031,32.0427497,-93.89347827,POINT (-93.89347827 32.0427497),0.5062306617178203,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
48365,32.05085083,-94.35472377,POINT (-94.35472377 32.05085083),0.4703522986530204,0.0,0.0,0.384,0.204302400078853,Panola County,TX,Texas,False
22031,32.05808161,-93.96253774,POINT (-93.96253774 32.05808161),0.5703767156999104,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
22031,32.06481358,-93.57297316,POINT (-93.57297316 32.06481358),0.7867361034471818,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
22031,32.07209127,-93.53142553,POINT (-93.53142553 32.07209127),0.6163449126107943,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
48329,32.07688937,-101.8769687,POINT (-101.8769687 32.07688937),0.4518272934375494,0.0,0.0,0.151,0.19828612114123,Midland County,TX,Texas,False
48365,32.0885168,-94.05909952,POINT (-94.05909952 32.0885168),0.6451221663617469,0.0,0.0,0.384,0.204302400078853,Panola County,TX,Texas,False
48317,32.09570527,-101.909321,POINT (-101.909321 32.09570527),0.3444829245849712,0.0,0.0,0.15,0.131847990583487,Martin County,TX,Texas,False
48365,32.10321123,-94.29299111,POINT (-94.29299111 32.10321123),0.773672172166954,0.0,0.0,0.384,0.204302400078853,Panola County,TX,Texas,False
22031,32.10550825,-94.02707817,POINT (-94.02707817 32.10550825),0.0,0.0001947469623291,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
22081,32.11569273,-93.38874586,POINT (-93.38874586 32.11569273),0.6658157607176541,0.0,0.0,0.1639999999999999,0.305805777932475,Red River Parish,LA,Louisiana,False
22031,32.12505848,-93.93203165,POINT (-93.93203165 32.12505848),0.7467158726790113,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
48365,32.12847002,-94.34588485,POINT (-94.34588485 32.12847002),0.5235868693578073,0.0,0.0,0.384,0.204302400078853,Panola County,TX,Texas,False
48227,32.1325,-101.416,POINT (-101.416 32.1325),0.0,0.0,0.574843475770173,0.26,0.1,Howard County,TX,Texas,False
48401,32.13775362,-94.87696157,POINT (-94.87696157 32.13775362),0.4841315711772225,0.0,0.0,0.485,0.237632996190726,Rusk County,TX,Texas,False
48317,32.14297758,-101.7368414,POINT (-101.7368414 32.14297758),0.7010075645875147,0.0,0.0,0.15,0.131847990583487,Martin County,TX,Texas,False
35015,32.15156175,-103.7308548,POINT (-103.7308548 32.15156175),0.3317754063200476,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
22031,32.15235115,-93.7908231,POINT (-93.7908231 32.15235115),0.5608142079793142,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
48227,32.15258553,-101.6061465,POINT (-101.6061465 32.15258553),0.5705769480748722,0.0,0.0,0.26,0.1,Howard County,TX,Texas,False
48317,32.15512669,-101.9330759,POINT (-101.9330759 32.15512669),0.3692311889524621,0.0,0.0,0.15,0.131847990583487,Martin County,TX,Texas,False
48227,32.1576,-101.397,POINT (-101.397 32.1576),0.0,0.0,0.465034895610858,0.26,0.1,Howard County,TX,Texas,False
22031,32.16528458,-93.91469828,POINT (-93.91469828 32.16528458),0.722632532624451,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
48227,32.1689,-101.363,POINT (-101.363 32.1689),0.0,0.0,0.400633367872117,0.26,0.1,Howard County,TX,Texas,False
22031,32.17,-93.94,POINT (-93.94 32.17),0.5452006241593627,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
48003,32.18035925,-102.5270368,POINT (-102.5270368 32.18035925),0.3881162190621374,0.0,0.0,0.181,0.165672644233998,Andrews County,TX,Texas,False
48317,32.18775385,-101.7277666,POINT (-101.7277666 32.18775385),0.6692310203585006,0.0,0.0,0.15,0.131847990583487,Martin County,TX,Texas,False
48365,32.1887808,-94.40710008,POINT (-94.40710008 32.1887808),0.5433638428873051,0.0,0.0,0.384,0.204302400078853,Panola County,TX,Texas,False
22031,32.2045416,-93.64825751,POINT (-93.64825751 32.2045416),0.524294638405243,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
48317,32.21190862,-101.9933108,POINT (-101.9933108 32.21190862),0.8214390850679247,0.0,0.0,0.15,0.131847990583487,Martin County,TX,Texas,False
48317,32.2151,-101.852,POINT (-101.852 32.2151),0.0,0.0,0.5725555929003143,0.15,0.131847990583487,Martin County,TX,Texas,False
22031,32.22330193,-93.63618448,POINT (-93.63618448 32.22330193),0.2023627684666464,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
22081,32.22511037,-93.51493411,POINT (-93.51493411 32.22511037),0.4692581294457858,0.0,0.0,0.1639999999999999,0.305805777932475,Red River Parish,LA,Louisiana,False
48365,32.23489127,-94.2576836,POINT (-94.2576836 32.23489127),0.683688421024835,0.0,0.0,0.384,0.204302400078853,Panola County,TX,Texas,False
48227,32.24646215,-101.4673707,POINT (-101.4673707 32.24646215),0.194092571151586,0.0,0.0,0.26,0.1,Howard County,TX,Texas,False
48441,32.2526,-100.148,POINT (-100.148 32.2526),0.0,0.0,0.6992728849081407,0.252,0.0,Taylor County,TX,Texas,False
22017,32.26092111,-93.95555383,POINT (-93.95555383 32.26092111),0.7022666920999839,0.0,0.0,0.245,0.184433144574136,Caddo Parish,LA,Louisiana,False
22013,32.26150483,-93.3162617,POINT (-93.3162617 32.26150483),0.7614528374381119,0.0,0.0,0.3429999999999999,0.388109580430569,Bienville Parish,LA,Louisiana,False
22031,32.26309058,-93.78236498,POINT (-93.78236498 32.26309058),0.6134362824282508,0.0,0.0,0.231,0.205810247609708,De Soto Parish,LA,Louisiana,False
22013,32.29678487,-93.03373775,POINT (-93.03373775 32.29678487),0.3228441842631616,0.0005436343990313,0.0,0.3429999999999999,0.388109580430569,Bienville Parish,LA,Louisiana,False
22017,32.3030926,-93.91913165,POINT (-93.91913165 32.3030926),0.616054431263742,0.0,0.0,0.245,0.184433144574136,Caddo Parish,LA,Louisiana,False
48059,32.307,-99.165,POINT (-99.165 32.307),0.0,0.0,0.6016053381932511,0.336,0.0,Callahan County,TX,Texas,False
4003,32.3096,-110.087,POINT (-110.087 32.3096),0.0,0.0,0.3825054106133182,0.151,0.1,Cochise County,AZ,Arizona,False
48213,32.31539275,-95.69487478,POINT (-95.69487478 32.31539275),0.6091479561514477,0.0,0.0,0.305,0.02307,Henderson County,TX,Texas,False
48365,32.31706672,-94.15320506,POINT (-94.15320506 32.31706672),0.8781986132783968,0.0,0.0,0.384,0.204302400078853,Panola County,TX,Texas,False
48353,32.3272,-100.475,POINT (-100.475 32.3272),0.0,0.0,0.5997193942294814,0.351,0.0,Nolan County,TX,Texas,False
48227,32.33616576,-101.3298691,POINT (-101.3298691 32.33616576),0.1367245916742136,0.0,0.0,0.26,0.1,Howard County,TX,Texas,False
48227,32.33946969,-101.5978066,POINT (-101.5978066 32.33946969),0.3327849427692723,0.0,0.0,0.26,0.1,Howard County,TX,Texas,False
48353,32.3401,-100.203,POINT (-100.203 32.3401),0.0,0.0,0.6640005031845142,0.351,0.0,Nolan County,TX,Texas,False
48227,32.34160963,-101.6561368,POINT (-101.6561368 32.34160963),0.3383367951561567,0.0,0.0,0.26,0.1,Howard County,TX,Texas,False
22013,32.34744363,-93.26162778,POINT (-93.26162778 32.34744363),0.481705498868445,0.0,0.0,0.3429999999999999,0.388109580430569,Bienville Parish,LA,Louisiana,False
22015,32.35725348,-93.46932099,POINT (-93.46932099 32.35725348),0.5608730410568692,0.0,0.0,0.26,0.194686956979622,Bossier Parish,LA,Louisiana,False
22017,32.35993547,-93.65263237,POINT (-93.65263237 32.35993547),0.2284180659728369,0.0,0.0,0.245,0.184433144574136,Caddo Parish,LA,Louisiana,False
22015,32.36382451,-93.5258024,POINT (-93.5258024 32.36382451),0.5820921408485149,0.0,0.0,0.26,0.194686956979622,Bossier Parish,LA,Louisiana,False
22017,32.36768588,-94.02833398,POINT (-94.02833398 32.36768588),0.760968167044824,1.9657234934402436e-05,0.0,0.245,0.184433144574136,Caddo Parish,LA,Louisiana,False
22049,32.36836594,-92.55447359,POINT (-92.55447359 32.36836594),0.5138423874559571,0.0001314514141709,0.0,0.272,0.4,Jackson Parish,LA,Louisiana,False
22013,32.37222009,-93.35704338,POINT (-93.35704338 32.37222009),0.5966623726774622,0.0,0.0,0.3429999999999999,0.388109580430569,Bienville Parish,LA,Louisiana,False
22017,32.38054239,-93.8612695,POINT (-93.8612695 32.38054239),0.5182892469658534,0.0,0.0,0.245,0.184433144574136,Caddo Parish,LA,Louisiana,False
48227,32.38090706,-101.597181,POINT (-101.597181 32.38090706),0.3320452104703792,0.0,0.0,0.26,0.1,Howard County,TX,Texas,False
48003,32.3818,-102.9101,POINT (-102.9101 32.3818),0.0,0.0,0.6130206665195261,0.181,0.165672644233998,Andrews County,TX,Texas,False
48441,32.4016,-100.143,POINT (-100.143 32.4016),0.0,0.0,0.5489900327034007,0.252,0.0,Taylor County,TX,Texas,False
48423,32.40673306,-95.17820857,POINT (-95.17820857 32.40673306),0.2400628645385589,0.0,0.0,0.428,0.0940584179970972,Smith County,TX,Texas,False
22017,32.40922485,-93.94094187,POINT (-93.94094187 32.40922485),0.3224489808917484,0.0,0.0,0.245,0.184433144574136,Caddo Parish,LA,Louisiana,False
48003,32.4211566,-102.8028119,POINT (-102.8028119 32.4211566),0.2224737848228624,0.0,0.0,0.181,0.165672644233998,Andrews County,TX,Texas,False
22119,32.42860454,-93.30050717,POINT (-93.30050717 32.42860454),0.4839403473200043,0.0,0.0,0.3329999999999999,0.254925496688742,Webster Parish,LA,Louisiana,False
48059,32.4287,-99.1591,POINT (-99.1591 32.4287),0.0,0.0,0.6048456300423495,0.336,0.0,Callahan County,TX,Texas,False
48353,32.4291,-100.189,POINT (-100.189 32.4291),0.0,0.0,0.6089041375829756,0.351,0.0,Nolan County,TX,Texas,False
48059,32.4392,-99.4028,POINT (-99.4028 32.4392),0.0,0.0,0.6965957741852662,0.336,0.0,Callahan County,TX,Texas,False
22015,32.45727938,-93.59763843,POINT (-93.59763843 32.45727938),0.5746335447783659,0.0,0.0,0.26,0.194686956979622,Bossier Parish,LA,Louisiana,False
22015,32.45878213,-93.55532614,POINT (-93.55532614 32.45878213),0.7158346538189891,0.0001148605815953,0.0,0.26,0.194686956979622,Bossier Parish,LA,Louisiana,False
48335,32.4673,-100.687,POINT (-100.687 32.4673),0.0,0.0,0.5473416939016906,0.341,0.07338,Mitchell County,TX,Texas,False
48251,32.46871173,-97.40518642,POINT (-97.40518642 32.46871173),0.6589864409579168,0.0,0.0,0.314,0.0,Johnson County,TX,Texas,False
22017,32.47,-93.98,POINT (-93.98 32.47),0.6044591044275675,0.0,0.0,0.245,0.184433144574136,Caddo Parish,LA,Louisiana,False
35015,32.47738129,-103.9049631,POINT (-103.9049631 32.47738129),0.296367213149969,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
48227,32.4812,-101.429,POINT (-101.429 32.4812),0.0,0.0,0.5725555929003143,0.26,0.1,Howard County,TX,Texas,False
35015,32.48224703,-104.1779721,POINT (-104.1779721 32.48224703),0.4609377419550285,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
22013,32.51383995,-93.14340459,POINT (-93.14340459 32.51383995),0.4036017198716476,0.0,0.0,0.3429999999999999,0.388109580430569,Bienville Parish,LA,Louisiana,False
35015,32.53309062,-104.1019876,POINT (-104.1019876 32.53309062),0.3956837589262809,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
48251,32.53655807,-97.47733538,POINT (-97.47733538 32.53655807),0.6203105743911395,0.0,0.0,0.314,0.0,Johnson County,TX,Texas,False
35015,32.54134133,-104.0930456,POINT (-104.0930456 32.54134133),0.4861967761499367,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
35015,32.55833727,-104.0976883,POINT (-104.0976883 32.55833727),0.3904069779758798,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
35029,32.5602,-107.521,POINT (-107.521 32.5602),0.0,0.0,0.4530729116145914,0.108,0.445433441817065,Luna County,NM,New Mexico,False
48151,32.5604,-100.626,POINT (-100.626 32.5604),0.0,0.0,0.6738285024062913,0.2319999999999999,0.00261,Fisher County,TX,Texas,False
22061,32.58047691,-92.68404841,POINT (-92.68404841 32.58047691),0.4115753460137386,0.0004366288218834,0.0,0.261,0.4,Lincoln Parish,LA,Louisiana,False
35015,32.58839508,-104.0794296,POINT (-104.0794296 32.58839508),0.4019961287110806,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
48165,32.5899467,-102.2328084,POINT (-102.2328084 32.5899467),0.1720704310680543,0.0,0.0,0.163,0.0922610166119566,Gaines County,TX,Texas,False
48415,32.59155554,-100.7122077,POINT (-100.7122077 32.59155554),0.3355212572933966,0.0,0.0,0.35,0.05366,Scurry County,TX,Texas,False
35015,32.59298831,-104.0325357,POINT (-104.0325357 32.59298831),0.7054440954136594,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
35015,32.59387678,-104.0880159,POINT (-104.0880159 32.59387678),0.4999561204847851,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
22061,32.60876648,-92.74333507,POINT (-92.74333507 32.60876648),0.5852546298613576,0.0,0.0,0.261,0.4,Lincoln Parish,LA,Louisiana,False
35015,32.63045021,-104.0949082,POINT (-104.0949082 32.63045021),0.4004518928844727,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
48417,32.6357,-99.4554,POINT (-99.4554 32.6357),0.0,0.0,0.6433831450052341,0.4479999999999999,0.0,Shackelford County,TX,Texas,False
22061,32.63674249,-92.7432674,POINT (-92.7432674 32.63674249),0.0,0.0104821120883779,0.0,0.261,0.4,Lincoln Parish,LA,Louisiana,False
48439,32.63857118,-97.2981989,POINT (-97.2981989 32.63857118),0.7798061507832784,0.0,0.0,0.135,0.00637,Tarrant County,TX,Texas,False
35015,32.6505736,-104.2428982,POINT (-104.2428982 32.6505736),0.4021676488775458,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
35015,32.65135073,-104.1119144,POINT (-104.1119144 32.65135073),0.3684616574706809,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
35015,32.6531478,-103.9359119,POINT (-103.9359119 32.6531478),0.3647710646803573,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
35015,32.65375852,-104.0892867,POINT (-104.0892867 32.65375852),0.5141373196163096,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
35015,32.67367244,-104.096469,POINT (-104.096469 32.67367244),0.6708058526041825,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
22061,32.68466214,-92.72393133,POINT (-92.72393133 32.68466214),0.2905872487594527,0.0,0.0,0.261,0.4,Lincoln Parish,LA,Louisiana,False
35015,32.69635535,-104.1135843,POINT (-104.1135843 32.69635535),0.6414252632895412,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
35015,32.69703918,-104.1580715,POINT (-104.1580715 32.69703918),0.3073595270347845,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
35015,32.6995189,-104.16996,POINT (-104.16996 32.6995189),0.6481630723348394,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
35015,32.70033702,-104.0974715,POINT (-104.0974715 32.70033702),0.4954520360180754,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
6073,32.7217,-116.344,POINT (-116.344 32.7217),0.0,0.0,0.4519826113074339,0.151,0.1,San Diego County,CA,California,False
35015,32.74723593,-104.0924803,POINT (-104.0924803 32.74723593),0.6569135097954977,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
22111,32.74986208,-92.12016604,POINT (-92.12016604 32.74986208),0.2970510487502241,0.0,0.0,0.225,0.364645222591733,Union Parish,LA,Louisiana,False
35015,32.75099626,-104.1528324,POINT (-104.1528324 32.75099626),0.7397316940392941,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
35015,32.75198399,-104.1277097,POINT (-104.1277097 32.75198399),0.4572892482573127,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
35015,32.75424457,-104.166285,POINT (-104.166285 32.75424457),0.4415531696796434,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
35015,32.755126,-103.9833459,POINT (-103.9833459 32.755126),0.3743262287764969,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
48415,32.756,-100.8301,POINT (-100.8301 32.756),0.0,0.0,0.5836374224882948,0.35,0.05366,Scurry County,TX,Texas,False
35015,32.75662423,-104.1025723,POINT (-104.1025723 32.75662423),0.679245317244289,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
48165,32.75772628,-102.693827,POINT (-102.693827 32.75772628),0.4523111734254231,0.0,0.0,0.163,0.0922610166119566,Gaines County,TX,Texas,False
35015,32.77141403,-104.123954,POINT (-104.123954 32.77141403),0.7571615813586828,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
22017,32.77579731,-93.91110416,POINT (-93.91110416 32.77579731),0.0,0.0307097494960118,0.0,0.245,0.184433144574136,Caddo Parish,LA,Louisiana,False
35015,32.7874511,-103.9522623,POINT (-103.9522623 32.7874511),0.4451323172912896,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
35015,32.78787406,-103.9187293,POINT (-103.9187293 32.78787406),0.5455822671412011,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
35015,32.80593878,-104.1111504,POINT (-104.1111504 32.80593878),0.5527351573597873,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
22119,32.80598146,-93.37178136,POINT (-93.37178136 32.80598146),0.4575990563711108,0.0173010047445695,0.0,0.3329999999999999,0.254925496688742,Webster Parish,LA,Louisiana,False
35015,32.82943951,-104.0907043,POINT (-104.0907043 32.82943951),0.4285427723130249,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
48415,32.8381,-100.877,POINT (-100.877 32.8381),0.0,0.0,0.6701519970223577,0.35,0.05366,Scurry County,TX,Texas,False
35015,32.85028517,-103.9762059,POINT (-103.9762059 32.85028517),0.4729336838035359,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
35015,32.86325956,-104.0047856,POINT (-104.0047856 32.86325956),0.3954823874172978,0.0,0.0,0.225,0.474235367345625,Eddy County,NM,New Mexico,False
